0.000000000000000000e+00,-3.267500000000000000e+03,-1.309500000000000000e+03,-4.585000000000000000e+03,-2.064500000000000000e+03,-6.015000000000000000e+02,-3.611000000000000000e+03,-5.582000000000000000e+03,-4.074500000000000000e+03,-6.335000000000000000e+03
-2.666000000000000000e+03,-5.585000000000000000e+03,-4.835000000000000000e+03,-6.085000000000000000e+03,-6.335000000000000000e+03,-5.173000000000000000e+03,-5.321500000000000000e+03,-6.085000000000000000e+03,-2.500000000000000000e+00,-3.168000000000000000e+03
-3.835000000000000000e+03,-3.835000000000000000e+03,-3.835000000000000000e+03,6.250000000000000000e+01,-3.835000000000000000e+03,-3.835000000000000000e+03,-3.835000000000000000e+03,1.300000000000000000e+01,-3.835000000000000000e+03,-3.835000000000000000e+03
-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-9.450000000000000000e+02,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03
-3.315000000000000000e+02,-3.315000000000000000e+02,-3.315000000000000000e+02,-1.145500000000000000e+03,-1.145500000000000000e+03,-7.445000000000000000e+02,-3.315000000000000000e+02,-7.445000000000000000e+02,-7.445000000000000000e+02,-1.296500000000000000e+03
4.830000000000000000e+02,4.830000000000000000e+02,4.830000000000000000e+02,1.094500000000000000e+03,4.830000000000000000e+02,4.830000000000000000e+02,4.830000000000000000e+02,1.094500000000000000e+03,4.830000000000000000e+02,1.094500000000000000e+03
3.165000000000000000e+03,3.165000000000000000e+03,1.198500000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.183500000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03
9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,1.495500000000000000e+03,1.495500000000000000e+03,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,1.495500000000000000e+03
-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03,-3.585000000000000000e+03
2.165000000000000000e+03,2.165000000000000000e+03,2.165000000000000000e+03,3.125000000000000000e+02,2.165000000000000000e+03,2.165000000000000000e+03,2.165000000000000000e+03,2.165000000000000000e+03,2.165000000000000000e+03,2.165000000000000000e+03
7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02,7.255000000000000000e+02
1.988000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,2.037500000000000000e+03,3.165000000000000000e+03,2.037500000000000000e+03
-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03,-6.430000000000000000e+02,-4.585000000000000000e+03,-4.585000000000000000e+03,-4.585000000000000000e+03
2.634000000000000000e+03,2.022500000000000000e+03,2.634000000000000000e+03,2.630000000000000000e+02,2.022500000000000000e+03,2.634000000000000000e+03,2.634000000000000000e+03,2.022500000000000000e+03,2.022500000000000000e+03,2.022500000000000000e+03
-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02
1.389000000000000000e+03,1.540000000000000000e+03,5.770000000000000000e+02,4.610000000000000000e+02,1.389000000000000000e+03,5.770000000000000000e+02,5.770000000000000000e+02,3.620000000000000000e+02,5.770000000000000000e+02,1.540000000000000000e+03
6.095000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02
1.988000000000000000e+03,1.426000000000000000e+03,1.988000000000000000e+03,1.988000000000000000e+03,1.988000000000000000e+03,1.988000000000000000e+03,1.988000000000000000e+03,1.988000000000000000e+03,1.988000000000000000e+03,1.426000000000000000e+03
-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03,-4.085000000000000000e+03
9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02
-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03,-1.085000000000000000e+03
1.165000000000000000e+03,1.165000000000000000e+03,4.585000000000000000e+02,1.165000000000000000e+03,1.165000000000000000e+03,1.165000000000000000e+03,1.165000000000000000e+03,1.165000000000000000e+03,1.165000000000000000e+03,1.165000000000000000e+03
2.584500000000000000e+03,2.584500000000000000e+03,2.139000000000000000e+03,2.584500000000000000e+03,2.584500000000000000e+03,2.022500000000000000e+03,2.584500000000000000e+03,2.022500000000000000e+03,2.584500000000000000e+03,2.584500000000000000e+03
1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,1.970500000000000000e+03,3.620000000000000000e+02
1.673500000000000000e+03,1.673500000000000000e+03,1.673500000000000000e+03,1.673500000000000000e+03,6.590000000000000000e+02,1.673500000000000000e+03,2.485500000000000000e+03,2.285000000000000000e+03,1.673500000000000000e+03,2.436000000000000000e+03
3.165000000000000000e+03,3.165000000000000000e+03,1.498000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,1.201000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03,3.165000000000000000e+03
-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03,-3.335000000000000000e+03
2.238000000000000000e+03,2.238000000000000000e+03,2.238000000000000000e+03,2.188500000000000000e+03,1.923500000000000000e+03,2.238000000000000000e+03,1.923500000000000000e+03,1.923500000000000000e+03,1.923500000000000000e+03,1.923500000000000000e+03
2.337000000000000000e+03,2.915000000000000000e+03,2.431000000000000000e+03,2.337000000000000000e+03,2.287500000000000000e+03,2.915000000000000000e+03,2.431000000000000000e+03,3.620000000000000000e+02,7.580000000000000000e+02,4.610000000000000000e+02
1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,6.095000000000000000e+02,1.415000000000000000e+03
4.150000000000000000e+02,4.150000000000000000e+02,4.150000000000000000e+02,4.150000000000000000e+02,5.105000000000000000e+02,4.610000000000000000e+02,4.150000000000000000e+02,4.150000000000000000e+02,4.150000000000000000e+02,4.150000000000000000e+02
6.590000000000000000e+02,2.238000000000000000e+03,2.139000000000000000e+03,6.650000000000000000e+02,6.650000000000000000e+02,2.188500000000000000e+03,2.139000000000000000e+03,6.650000000000000000e+02,2.188500000000000000e+03,2.188500000000000000e+03
2.188500000000000000e+03,4.610000000000000000e+02,2.188500000000000000e+03,2.238000000000000000e+03,2.166000000000000000e+03,2.238000000000000000e+03,2.188500000000000000e+03,2.040000000000000000e+03,1.990500000000000000e+03,2.188500000000000000e+03
-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,-5.850000000000000000e+02,5.105000000000000000e+02,-5.850000000000000000e+02
1.495500000000000000e+03,-1.335000000000000000e+03,-1.335000000000000000e+03,7.085000000000000000e+02,5.105000000000000000e+02,-1.335000000000000000e+03,-1.335000000000000000e+03,-1.335000000000000000e+03,-1.335000000000000000e+03,-1.335000000000000000e+03
2.415000000000000000e+03,2.415000000000000000e+03,2.415000000000000000e+03,2.415000000000000000e+03,2.415000000000000000e+03,2.188500000000000000e+03,1.396500000000000000e+03,2.415000000000000000e+03,6.095000000000000000e+02,2.415000000000000000e+03
2.386500000000000000e+03,2.188500000000000000e+03,9.150000000000000000e+02,2.485500000000000000e+03,9.150000000000000000e+02,2.188500000000000000e+03,9.150000000000000000e+02,9.150000000000000000e+02,2.188500000000000000e+03,2.188500000000000000e+03
-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01,-8.500000000000000000e+01
1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03
9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02
1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03,1.415000000000000000e+03
7.775000000000000000e+02,7.775000000000000000e+02,4.150000000000000000e+02,8.270000000000000000e+02,7.775000000000000000e+02,7.775000000000000000e+02,7.775000000000000000e+02,5.300000000000000000e+02,5.600000000000000000e+02,7.775000000000000000e+02
1.673500000000000000e+03,1.673500000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,1.673500000000000000e+03,2.139000000000000000e+03,1.673500000000000000e+03,1.673500000000000000e+03,1.673500000000000000e+03,1.673500000000000000e+03
2.386500000000000000e+03,1.545000000000000000e+03,2.337000000000000000e+03,2.386500000000000000e+03,2.386500000000000000e+03,2.337000000000000000e+03,4.115000000000000000e+02,2.386500000000000000e+03,2.337000000000000000e+03,2.386500000000000000e+03
1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03,1.277500000000000000e+03
1.633500000000000000e+03,1.485000000000000000e+03,1.435500000000000000e+03,1.732500000000000000e+03,1.188000000000000000e+03,1.891500000000000000e+03,1.336500000000000000e+03,1.237500000000000000e+03,1.138500000000000000e+03,9.900000000000000000e+02
3.415000000000000000e+03,2.089500000000000000e+03,3.415000000000000000e+03,2.089500000000000000e+03,3.415000000000000000e+03,2.089500000000000000e+03,2.089500000000000000e+03,3.415000000000000000e+03,3.415000000000000000e+03,1.842000000000000000e+03
1.379000000000000000e+03,1.990500000000000000e+03,1.743000000000000000e+03,1.379000000000000000e+03,1.743000000000000000e+03,5.105000000000000000e+02,1.379000000000000000e+03,1.379000000000000000e+03,1.379000000000000000e+03,1.990500000000000000e+03
1.775000000000000000e+03,2.386500000000000000e+03,2.040000000000000000e+03,1.775000000000000000e+03,2.386500000000000000e+03,2.040000000000000000e+03,1.775000000000000000e+03,1.775000000000000000e+03,2.040000000000000000e+03,2.040000000000000000e+03
1.725500000000000000e+03,1.725500000000000000e+03,1.725500000000000000e+03,1.725500000000000000e+03,1.725500000000000000e+03,1.725500000000000000e+03,1.990500000000000000e+03,1.725500000000000000e+03,1.725500000000000000e+03,1.725500000000000000e+03
1.923500000000000000e+03,1.923500000000000000e+03,1.923500000000000000e+03,2.238000000000000000e+03,6.095000000000000000e+02,2.238000000000000000e+03,1.923500000000000000e+03,2.238000000000000000e+03,2.485500000000000000e+03,2.485500000000000000e+03
